subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,52,2015–2020,2020–2025,2015–2020 → 2020–2025,0.676335,0.323665,"cloud, infrastructure, service, network, resource, cloud_computing, edge, computing, container, icn, latency, mobile, aneka, backup, cloudlet, deployment, fog, iaas_cloud, internet, iot, migration, sendim, software, tenant","cloud, computing, edge, network, service, latency, resource, infrastructure, microservice, server, cloud_computing, container, deployment, fog, fog_computing, mec, mobile, orchestration"
cs,53,2010–2015,2015–2020,2010–2015 → 2015–2020,0.386116,0.613884,"gesture, hmm, motion_capture, action, critical, descriptor, human, recognition, datum, markov, optical_flow, point, recognizer, sta, video, article, dataset, deep, kinect, predictor, ucf101","action, dataset, gesture, human, recognition, video, activity, motion, temporal, frame, deep, descriptor, hmm, motion_capture"
cs,53,2015–2020,2020–2025,2015–2020 → 2020–2025,0.900402,0.099598,"action, dataset, gesture, human, recognition, video, activity, motion, temporal, frame, deep, descriptor, hmm, motion_capture","action, dataset, gesture, human, motion, recognition, temporal, video, activity, frame, datum, skeleton"
cs,54,2010–2015,2015–2020,2010–2015 → 2015–2020,0.244881,0.755119,"behavior, manipulation, object, plan, planning, preliminary, robot, robotic_manipulation, switch, tabletop, integration, kinematic, light, location, rocker, svm, svms, willow","demonstration, grasp, manipulation, object, policy, robot, contact, human, robotic, picking, action, arm, asor, control, grasping, hand, tactile, underactuated"
cs,54,2015–2020,2020–2025,2015–2020 → 2020–2025,0.698426,0.301574,"demonstration, grasp, manipulation, object, policy, robot, contact, human, robotic, picking, action, arm, asor, control, grasping, hand, tactile, underactuated","grasp, manipulation, object, policy, robot, demonstration, human, robotic, affordance, contact, tactile, action, grasping, motion, robotic_manipulation"
cs,55,2010–2015,2015–2020,2010–2015 → 2015–2020,0.540315,0.459685,"adversarial, adversarial_perturbation, explanation, intriguing, maxout, mnist, neural_network, nonlinearity, training, vulnerability","adversarial, neural_network, input, attack, deep, explanation, adversarial_perturbation, deep_learning, dnn, maxout, nonlinearity, adversarial_attack, defense, dga, machine_learning, vulnerability, bug, deepsoft, intriguing, mnist, tfbs, training"
cs,55,2015–2020,2020–2025,2015–2020 → 2020–2025,0.609172,0.390828,"adversarial, neural_network, input, attack, deep, explanation, adversarial_perturbation, deep_learning, dnn, maxout, nonlinearity, adversarial_attack, defense, dga, machine_learning, vulnerability, bug, deepsoft, intriguing, mnist, tfbs, training","adversarial, adversarial_attack, attack, deep, deep_learning, defense, dnn, vulnerability, backdoor, robustness, neural_network, backdoor_attack, bug, explanation, input, training"
cs,56,2015–2020,2020–2025,2015–2020 → 2020–2025,0.434524,0.565476,"detection, security, attack, network, deep_learning, iot, sdn, botnet, cargo, cnn, container, datum, delugenet, packet, privacy, smts, traffic, image, lep, officer","attack, datum, iot, network, privacy, traffic, detection, security, packet, intrusion_detection, malware, iot_device, accuracy, cnn"
cs,57,2010–2015,2015–2020,2010–2015 → 2015–2020,0.226485,0.773515,"adadelta, mnist_digit, rbms, sparse, classification, mcrbms, rate, regularizer, sparc, sparsity, stochastic_gradient_descent, approximate, bootstrap, computational_overhead, gradient_descent, hyperparameter, magnitude, mbn, regularization, soft, threshold, tuning, vanilla, voice","classification, deep, network, regularization, sparse, datum, dataset, layer, mbn, neural_network, regularizer, training, adadelta, bootstrap, sparc, cnn, cunet, deep_learning, rbms, representation, sparsity"
cs,57,2015–2020,2020–2025,2015–2020 → 2020–2025,0.31896,0.68104,"classification, deep, network, regularization, sparse, datum, dataset, layer, mbn, neural_network, regularizer, training, adadelta, bootstrap, sparc, cnn, cunet, deep_learning, rbms, representation, sparsity","dataset, datum, deep_learning, neural_network, training, deep, image, network, classification, pruning, tabular, clinical, layer, medical, patient, regularization"
cs,58,2010–2015,2015–2020,2010–2015 → 2015–2020,0.118389,0.881611,"amalgamate, distributional, extraction, concept, ddi, patient, semantic, semi_supervised, simplification, adverse, association, chf, congestive_heart_failure, day, disease, drug, dssl, expert, hospital_stay, information, measurement, paxton, pharmacokinetic, readmission, risk, score, sentence, severity","disease, patient, clinical, score, severity, dssl, ehr, note, datum, medical, expert, hospital_stay, text, adverse, jargon, journey, measurement, medication, paxton, physician, sepsis, visit"
cs,58,2015–2020,2020–2025,2015–2020 → 2020–2025,0.38215,0.61785,"disease, patient, clinical, score, severity, dssl, ehr, note, datum, medical, expert, hospital_stay, text, adverse, jargon, journey, measurement, medication, paxton, physician, sepsis, visit","clinical, datum, ehr, medical, patient, note, depression, disease, risk, health, mental_health, prediction, healthcare, journey, language, llm, sdoh, text, visit"
cs,59,2015–2020,2020–2025,2015–2020 → 2020–2025,0.341316,0.658684,"human, integrative, intellect, snorkel, troubleshooting, image, machine, amplified, blame, clinician, expert, fix, healthcare, captioning, clinical, dermoscopic, designer, evidence, failure, labeling, matter, medical, pathology, underspecification","clinical, human, datum, expert, image, medical, explanation, healthcare, pathology, machine, xai, clinician, machine_learning, dermx, designer, diagnostic, patient, snorkel, underspecification"
cs,60,2010–2015,2015–2020,2010–2015 → 2015–2020,0.514658,0.485342,"cnn, cortex, deeppyramid, dpm, image, object, recognition, visual, article, convolutional_neural_network, cortical, hypothesis, hypothesize, invariance, kernel, mathematical, network, projection, reconstruction, relationship, selectivity, shape","cnn, image, network, object, segmentation, shape, convolutional, deep, convolutional_neural_network, dpm, reconstruction, recognition, structure, cortex, deeppyramid, scene, view, visual"
cs,60,2015–2020,2020–2025,2015–2020 → 2020–2025,0.512681,0.487319,"cnn, image, network, object, segmentation, shape, convolutional, deep, convolutional_neural_network, dpm, reconstruction, recognition, structure, cortex, deeppyramid, scene, view, visual","image, object, reconstruction, scene, segmentation, shape, dataset, network, representation, mesh, view, cnn, deep, semantic_segmentation"
cs,61,2000–2005,2005–2010,2000–2005 → 2005–2010,0.296656,0.703344,"game, cooperative, observable, payoff, bandit, play, player, policy, regret, search, soccer, valuation, wolf, zinkevich, adversary, agent, convex, expert, fpl, function, gradient, master, multiagent, nash_equilibrium, online, opponent, optimum, point, signle, universal","bandit, channel, game, player, policy, strategy, access, anderson, cognitive, fpl, master, medium, optimal, regret, rendezvous, symmetric, weber, zinkevich, adversary, allocation, availability, balance, etiquette, expert, exploration_exploitation, howard, iteration, limit, location, memory, myopic, online, reinforcement_learning, reward, universal"
cs,61,2005–2010,2010–2015,2005–2010 → 2010–2015,0.490584,0.509416,"bandit, channel, game, player, policy, strategy, access, anderson, cognitive, fpl, master, medium, optimal, regret, rendezvous, symmetric, weber, zinkevich, adversary, allocation, availability, balance, etiquette, expert, exploration_exploitation, howard, iteration, limit, location, memory, myopic, online, reinforcement_learning, reward, universal","game, player, bandit, regret, strategy, algorithm, policy, anderson, arm, reward, weber, action, rendezvous, ucb, equilibrium, howard, iteration, multi_armed, payoff, stochastic, symmetric"
cs,61,2010–2015,2015–2020,2010–2015 → 2015–2020,0.543277,0.456723,"game, player, bandit, regret, strategy, algorithm, policy, anderson, arm, reward, weber, action, rendezvous, ucb, equilibrium, howard, iteration, multi_armed, payoff, stochastic, symmetric","algorithm, arm, bandit, game, player, regret, agent, reward, multi_armed, policy, payoff, stochastic, strategy"
cs,61,2015–2020,2020–2025,2015–2020 → 2020–2025,0.68504,0.31496,"algorithm, arm, bandit, game, player, regret, agent, reward, multi_armed, policy, payoff, stochastic, strategy","agent, algorithm, arm, bandit, game, policy, regret, reward, player, multi_armed, optimal, action, learning, online"
cs,62,2000–2005,2005–2010,2000–2005 → 2005–2010,0.537165,0.462835,"document, summarization, centroid, mead, summary, content, encyclopedic, indicative, message, relation, specific, subsumption, topic, bibliography, biography, description, implemented, medical, multi, multidocument, reader, sentence, specification, summarizer, title, topicality, utility, wording","document, concise, summarization, summary, xml, biography, bird_eye_view, content, datum, designate, encyclopedic, gram, informed, medical, message, mudo, mudos, operator, readable, relation, replacement, specific, topic, warehouse"
cs,62,2005–2010,2010–2015,2005–2010 → 2010–2015,0.420132,0.579868,"document, concise, summarization, summary, xml, biography, bird_eye_view, content, datum, designate, encyclopedic, gram, informed, medical, message, mudo, mudos, operator, readable, relation, replacement, specific, topic, warehouse","summarization, document, sentence, summary, connecteness, multi, sen, abstractive, arabic, centroid, concise, designate, doc, extraction, extractive_summarization, gram, inexpensive, keyphrase, kpa, mudo, mudos, operator, picture, resulted, rouge, summarizer, text, xml"
cs,62,2010–2015,2015–2020,2010–2015 → 2015–2020,0.573476,0.426524,"summarization, document, sentence, summary, connecteness, multi, sen, abstractive, arabic, centroid, concise, designate, doc, extraction, extractive_summarization, gram, inexpensive, keyphrase, kpa, mudo, mudos, operator, picture, resulted, rouge, summarizer, text, xml","document, sentence, summarization, summary, text, rouge, abstractive, abstractive_summarization, multi, citation, connecteness, dataset, discourse, documentary, email, extractive_summarization, human, lsa, phrase, picture, scientific, sen, simplification, title, topic, word"
cs,62,2015–2020,2020–2025,2015–2020 → 2020–2025,0.626615,0.373385,"document, sentence, summarization, summary, text, rouge, abstractive, abstractive_summarization, multi, citation, connecteness, dataset, discourse, documentary, email, extractive_summarization, human, lsa, phrase, picture, scientific, sen, simplification, title, topic, word","abstractive_summarization, document, summarization, summary, text, sentence, human, rouge, abstractive, generation, dataset, factual, llm, readability, language, metric, topic"
cs,63,2010–2015,2015–2020,2010–2015 → 2015–2020,0.501251,0.498749,"attentional, bleu, character, chinese, dropstroke, identification, nmt, signature, word, writer","character, chinese, nmt, word, machine_translation, translation, writer, bleu, neural, dropstroke, sentence, identification, language, attentional, english, signature"
cs,63,2015–2020,2020–2025,2015–2020 → 2020–2025,0.72661,0.27339,"character, chinese, nmt, word, machine_translation, translation, writer, bleu, neural, dropstroke, sentence, identification, language, attentional, english, signature","character, chinese, language, machine_translation, translation, neural, nmt, sentence, word, subword, text, english, font, morphological, outline, writer"
cs,64,2010–2015,2015–2020,2010–2015 → 2015–2020,0.130631,0.869369,"auditory, kaldi, basis, binary, binaural, cepstral, classification, cocktail_party, coding, convolutional, deep, descriptor, ica, linear, mask, pdnn, rating, recipe, separation, shift, similarity, sisc, sound, source, sparse, spectrogram, square, variable","deep, separation, source, audio, convolutional, speech, music, signal, sound, spectrogram, cocktail_party, mask, acoustic, auditory, binary, bird, dctnet, kaldi, network, nmf, speaker, texture"
cs,64,2015–2020,2020–2025,2015–2020 → 2020–2025,0.453102,0.546898,"deep, separation, source, audio, convolutional, speech, music, signal, sound, spectrogram, cocktail_party, mask, acoustic, auditory, binary, bird, dctnet, kaldi, network, nmf, speaker, texture","acoustic, audio, music, separation, sound, source, speech, signal, classification, visual, deep, asc, binaural, dataset, network"
cs,65,2010–2015,2015–2020,2010–2015 → 2015–2020,0.424747,0.575253,"activation, convolutional, decaf, deep, network, recognition, visual, detection, localization, overfeat, experimentation, generic, vision","deep, network, visual, object, recognition, video, convolutional, image, cnn, detection, frame, overfeat, decaf, temporal, activation, dataset, localization"
cs,65,2015–2020,2020–2025,2015–2020 → 2020–2025,0.37821,0.62179,"deep, network, visual, object, recognition, video, convolutional, image, cnn, detection, frame, overfeat, decaf, temporal, activation, dataset, localization","dataset, image, temporal, video, visual, object, cnn, explanation, attention, deep, network, prediction, deep_learning, detection, frame, recognition"
cs,66,2000–2005,2005–2010,2000–2005 → 2005–2010,0.330599,0.669401,"aep, bec, channel, code, complexity, density_parity, ensemble, erasure, fix, lempel_ziv_algorithm, lossy, memoryless, theorems, asymptotic, asymptotic_equipartition, barron, binary, capacity, codebooks, codeword, communication, cover, lossy_compression, randomized, rectangle, shannon, version","capacity, channel, code, bound, rate, binary, ensemble, secrecy, bec, eavesdropper, equivocation, erasure, gaussian, interference, memoryless, codeword, confidential_message, density_parity, discrete_memoryless, exponent, fix, probability, region, secrecy_capacity, secret_key, transmitter, wiretap_channel"
cs,66,2005–2010,2010–2015,2005–2010 → 2010–2015,0.648007,0.351993,"capacity, channel, code, bound, rate, binary, ensemble, secrecy, bec, eavesdropper, equivocation, erasure, gaussian, interference, memoryless, codeword, confidential_message, density_parity, discrete_memoryless, exponent, fix, probability, region, secrecy_capacity, secret_key, transmitter, wiretap_channel","capacity, channel, eavesdropper, rate, wiretap_channel, secrecy, code, error, secret_key, bound, interference, message, secrecy_capacity, decoder, exponent, rateless, receiver, relay, resolvability, transmitter"
cs,66,2010–2015,2015–2020,2010–2015 → 2015–2020,0.777297,0.222703,"capacity, channel, eavesdropper, rate, wiretap_channel, secrecy, code, error, secret_key, bound, interference, message, secrecy_capacity, decoder, exponent, rateless, receiver, relay, resolvability, transmitter","capacity, channel, rate, secrecy, message, code, eavesdropper, secrecy_capacity, bound, transmission, wiretap_channel, error, exponent, relay, discrete_memoryless, mbox_tiny, probability, random"
cs,66,2015–2020,2020–2025,2015–2020 → 2020–2025,0.781265,0.218735,"capacity, channel, rate, secrecy, message, code, eavesdropper, secrecy_capacity, bound, transmission, wiretap_channel, error, exponent, relay, discrete_memoryless, mbox_tiny, probability, random","capacity, channel, code, rate, secrecy, exponent, message, random, wiretap_channel, communication, converse, error, secrecy_capacity, adversary, backhaul, bit, bound, covert, mbox_tiny, probability, scheme, transmitter"
cs,67,2000–2005,2005–2010,2000–2005 → 2005–2010,0.0,1.0,"businessman, fcc, government_agency, right, satellite, satellite_terrestrial, service, spectrum, terrestrial, wireline","antenna, hata, height, mobile, okumura, propagation, radio, rwpm, transmitter_receiver, wave"
cs,67,2005–2010,2010–2015,2005–2010 → 2010–2015,0.424323,0.575677,"antenna, hata, height, mobile, okumura, propagation, radio, rwpm, transmitter_receiver, wave","mobile, antenna, radio, propagation, cell, cellular, channel, ffr, ghz, lte, mmw, multibeam, multibeam_satellite, okumura, payload, satcom, transmitter_receiver, wimax, downlink, fair, hata, height, interference, mmwave, mud, network, osc, radar, rwpm, sfr, technology, tier, wave, wireless"
cs,67,2010–2015,2015–2020,2010–2015 → 2015–2020,0.255565,0.744435,"mobile, antenna, radio, propagation, cell, cellular, channel, ffr, ghz, lte, mmw, multibeam, multibeam_satellite, okumura, payload, satcom, transmitter_receiver, wimax, downlink, fair, hata, height, interference, mmwave, mud, network, osc, radar, rwpm, sfr, technology, tier, wave, wireless","cellular, mmwave, network, channel, millimeter_wave, antenna, beam, cell, communication, millimeter_wave_mmwave, wireless, ghz, lte, backhaul, blockage, link, mmw, mobile"
cs,67,2015–2020,2020–2025,2015–2020 → 2020–2025,0.526571,0.473429,"cellular, mmwave, network, channel, millimeter_wave, antenna, beam, cell, communication, millimeter_wave_mmwave, wireless, ghz, lte, backhaul, blockage, link, mmw, mobile","communication, mmwave, network, beam, wireless, band, channel, ris, terrestrial, cellular, ghz, link, millimeter_wave, millimeter_wave_mmwave, satellite, spectrum, backhaul, blockage, coverage, fronthaul, gnb, handover, ntn"
cs,68,2015–2020,2020–2025,2015–2020 → 2020–2025,0.629592,0.370408,"device, blockchain, iot, network, vehicle, communication, connectivity, consensus, datum, edge, procmotive, security, smart, technology, vehicular, c3p, cloud, internet_thing_iot, odin","blockchain, device, edge, iot, network, security, datum, privacy, uav, technology, communication, iot_device, vehicle, authentication, iiot, smart"
cs,69,2005–2010,2010–2015,2005–2010 → 2010–2015,0.139381,0.860619,"algorithm, concept, hebbian, modeling, neural_network, probabilistic, psa, quantum, rule, suitable","quantum, cvms, frank_wolfe, kernel, kqp, support_vector, svms, algorithm, ball_meb, boltzmann_machine, concept, concert, conclusive, cvm, datum, dbm, dbms, divergence, dqc, gradient, hebbian, meb, modeling, neural_network, probabilistic, psa, randsel, rejection, rule, suitable, training"
cs,69,2010–2015,2015–2020,2010–2015 → 2015–2020,0.381453,0.618547,"quantum, cvms, frank_wolfe, kernel, kqp, support_vector, svms, algorithm, ball_meb, boltzmann_machine, concept, concert, conclusive, cvm, datum, dbm, dbms, divergence, dqc, gradient, hebbian, meb, modeling, neural_network, probabilistic, psa, randsel, rejection, rule, suitable, training","quantum, algorithm, classical, boltzmann_machine, classifier, machine, quantum_circuit, training, datum, divergence, ensemble, forrelation, gradient, kernel, qubit, rejection, concert, conclusive, contrastive, dbm, dbms, knockoff, lml, machine_learning, molecular, moleculenet, random, tensor, variable"
cs,69,2015–2020,2020–2025,2015–2020 → 2020–2025,0.525854,0.474146,"quantum, algorithm, classical, boltzmann_machine, classifier, machine, quantum_circuit, training, datum, divergence, ensemble, forrelation, gradient, kernel, qubit, rejection, concert, conclusive, contrastive, dbm, dbms, knockoff, lml, machine_learning, molecular, moleculenet, random, tensor, variable","algorithm, classical, datum, kernel, machine, quantum, quantum_circuit, qubit, machine_learning, qml, qnn, tensor"
cs,70,2010–2015,2015–2020,2010–2015 → 2015–2020,0.165221,0.834779,"attribute, clothe, cnn, dpm, hair, image, panda, pose, poselet, viewpoint","generative_adversarial, image, network, attribute, clothing, face, infogan, gan, handwriting, aesthetic, beauty, cogan, digit, distribution, dtlc, facial, joint, location, makeup, manipulation, outfit, people, style"
cs,70,2015–2020,2020–2025,2015–2020 → 2020–2025,0.37776,0.62224,"generative_adversarial, image, network, attribute, clothing, face, infogan, gan, handwriting, aesthetic, beauty, cogan, digit, distribution, dtlc, facial, joint, location, makeup, manipulation, outfit, people, style","attribute, face, facial, gan, image, editing, generative_adversarial, makeup, clothing, network, stylegan, identity, style, avatar, design, fashion, latent_space"
cs,71,2000–2005,2005–2010,2000–2005 → 2005–2010,0.041843,0.958157,"recommendation, recommender, algorithm, artifact, centric, complement, connection, dataset, extant, graph, hammock, jump, overload, people, reachability, social, vacuum, viewpoint","collaborative_filtering, completion, matrix, generalized, movie, product, rank, standard, algorithm, decay, desiderata, eachmovie, intuition, item, jester, kernel, navigation, predictor, rating, recommendation, recommender, row_column, scheme, slope, ssnr, tag, web, wum"
cs,71,2005–2010,2010–2015,2005–2010 → 2010–2015,0.137604,0.862396,"collaborative_filtering, completion, matrix, generalized, movie, product, rank, standard, algorithm, decay, desiderata, eachmovie, intuition, item, jester, kernel, navigation, predictor, rating, recommendation, recommender, row_column, scheme, slope, ssnr, tag, web, wum","recommendation, algorithm, cold_start, item, recommender, collaborative_filtering, preference, granule, membership, online, social, ssnr, suggestion, tag, web, association, decay, granular, information, intuition, mining, navigation, network, rating, rule, trust, wum"
cs,71,2010–2015,2015–2020,2010–2015 → 2015–2020,0.499144,0.500856,"recommendation, algorithm, cold_start, item, recommender, collaborative_filtering, preference, granule, membership, online, social, ssnr, suggestion, tag, web, association, decay, granular, information, intuition, mining, navigation, network, rating, rule, trust, wum","cold_start, collaborative_filtering, item, preference, recommendation, recommender, social, rating, information, algorithm, interaction, music, content, dataset, profile"
cs,71,2015–2020,2020–2025,2015–2020 → 2020–2025,0.545469,0.454531,"cold_start, collaborative_filtering, item, preference, recommendation, recommender, social, rating, information, algorithm, interaction, music, content, dataset, profile","collaborative_filtering, dataset, interaction, item, preference, recommendation, recommender, cold_start, graph, session, information, llm, sequential, datum, social"
cs,72,2010–2015,2015–2020,2010–2015 → 2015–2020,0.30879,0.69121,"segmentation, bilistic, brain_tumor, cient, classification, cnn, convnet, dae, deep, discriminative, image, mri, network, probabilistic, random_walk, signi, skeletal_muscle, speci, training","cnn, deep, image, network, segmentation, training, classification, lesion, convolutional_neural_network, brain_tumor, convolutional, datum, medical, brain, convnet, dae, dataset, mri"
cs,72,2015–2020,2020–2025,2015–2020 → 2020–2025,0.408761,0.591239,"cnn, deep, image, network, segmentation, training, classification, lesion, convolutional_neural_network, brain_tumor, convolutional, datum, medical, brain, convnet, dae, dataset, mri","dataset, datum, image, medical, segmentation, deep_learning, lesion, training, tumor, network, mri, brain_tumor, clinical, cnn, deep"
cs,73,2010–2015,2015–2020,2010–2015 → 2015–2020,0.133289,0.866711,"aia, discriminative, emm, image, tag, adas, alert, ambiguity, annotation, car, computer_graphic, danger, driver, driver_assistance_ada, driving, freeway, generative, graphic, hybrid, maneuver, mile, multinomial, ordinal, probabilistic, renderer","maneuver, car, road, driver, driving, scene, city, prediction, traffic, vehicle, adas, alert, driver_assistance_ada, freeway, mile, motion, trajectory, agent, crowd, danger, deepnav, risk, segmenter"
cs,73,2015–2020,2020–2025,2015–2020 → 2020–2025,0.299924,0.700076,"maneuver, car, road, driver, driving, scene, city, prediction, traffic, vehicle, adas, alert, driver_assistance_ada, freeway, mile, motion, trajectory, agent, crowd, danger, deepnav, risk, segmenter","motion, prediction, road, traffic, trajectory, vehicle, agent, datum, scene, uncertainty, autonomous_driving, risk, diffusion, maneuver, urban"
cs,74,2005–2010,2010–2015,2005–2010 → 2010–2015,0.0,1.0,"ascendant, building, dilemma, exploration_exploitation, face, intriguing, near, optimism, polynomial, unsolved","environment, mwer, apprenticeship, bayesian, bellman, monte_carlo, regret, agent, axiomatization, bymeasure, demonstration, gradient, measure, monte_carlo_estimation, observable, probability, prospect, reinforcement, risk, sensitive, striatum"
cs,74,2010–2015,2015–2020,2010–2015 → 2015–2020,0.054305,0.945695,"environment, mwer, apprenticeship, bayesian, bellman, monte_carlo, regret, agent, axiomatization, bymeasure, demonstration, gradient, measure, monte_carlo_estimation, observable, probability, prospect, reinforcement, risk, sensitive, striatum","exploration, mdps, probability, policy, question, reinforcement_learning, success, agent, analytical, answer, catastrophe, concrete, practitioner, reward, risk, algorithm, analyse, control, defender, failure, pomdp, risk_averse"
cs,74,2015–2020,2020–2025,2015–2020 → 2020–2025,0.28149,0.71851,"exploration, mdps, probability, policy, question, reinforcement_learning, success, agent, analytical, answer, catastrophe, concrete, practitioner, reward, risk, algorithm, analyse, control, defender, failure, pomdp, risk_averse","agent, policy, reinforcement_learning, reward, risk, safety, algorithm, environment, safe, exploration, uncertainty, constraint, failure, function, mdps, probability, robot"
cs,75,2010–2015,2015–2020,2010–2015 → 2015–2020,0.153421,0.846579,"microblog, psychological, suicidal, suicidal_ideation, suicide, weibo, chinese, classifier, lexicon, mediation, offender, sina, verbal, victim","detection, hate_speech, social_medium, tweet, abusive, aggression, hate, hate_speech_detection, offender, suicidal_ideation, microblog, suicidal, suicide, twitter, verbal, weibo, abuse, clickbait, cyber_threat, deepnet, fake_news, mal, mediation, offensive, online, political, psychological, stance, victim, word"
cs,75,2015–2020,2020–2025,2015–2020 → 2020–2025,0.638573,0.361427,"detection, hate_speech, social_medium, tweet, abusive, aggression, hate, hate_speech_detection, offender, suicidal_ideation, microblog, suicidal, suicide, twitter, verbal, weibo, abuse, clickbait, cyber_threat, deepnet, fake_news, mal, mediation, offensive, online, political, psychological, stance, victim, word","detection, hate_speech, hate_speech_detection, offensive, social_medium, abusive, dataset, language, content, hate, abuse, hateful, online, harmful, toxic, tweet"
cs,76,2010–2015,2015–2020,2010–2015 → 2015–2020,0.014679,0.985321,"cavat, timeml, annotation, provenance, temporal, timebank, uniprotkb, corpora, event, know, link, natural_language, propagation, reporting, reuse, sentence, specific, text, transitive, visualisation, working","claim, contradiction, fact, contradictory, conversation, journalistic, social_medium, tweet, adversarial, fake_news, headline, rumorous, rumorousness, sentence, controversy, counterfactual, disinformation, edit, explanation, knowledge, news, nmt, text, warrant"
cs,76,2015–2020,2020–2025,2015–2020 → 2020–2025,0.470934,0.529066,"claim, contradiction, fact, contradictory, conversation, journalistic, social_medium, tweet, adversarial, fake_news, headline, rumorous, rumorousness, sentence, controversy, counterfactual, disinformation, edit, explanation, knowledge, news, nmt, text, warrant","claim, fact, counterfactual, dataset, evidence, fake_news, explanation, news, factual, text, datum, language, llm, reasoning, adversarial, contradiction, headline, knowledge, sentence, temporal"
cs,77,2005–2010,2010–2015,2005–2010 → 2010–2015,0.191578,0.808422,"ann, artificial, backpropagation, explicitness, extraction, hallmark, homogenous, iris, neocortex, network, neuron, neuronal, reann, recurrent, rule, season, swta, symbolic, synaptic, transition","backpropagate, cortical, implying, incentive, neuron, scoring, synaptic_plasticity, ann, artificial, backpropagation, cortex, encode, explicitness, extraction, iris, multilayer, nonlinear, reann, rule, season, symbolic, synaptic, taylor"
cs,77,2010–2015,2015–2020,2010–2015 → 2015–2020,0.123585,0.876415,"backpropagate, cortical, implying, incentive, neuron, scoring, synaptic_plasticity, ann, artificial, backpropagation, cortex, encode, explicitness, extraction, iris, multilayer, nonlinear, reann, rule, season, symbolic, synaptic, taylor","neural_network, prediction, decision, explanation, interpretability, interpretable, black_box, neuron, classification, cortical, deep, incentive, input, multilayer, scoring, taylor, unity, backpropagate, ebano, explainer, human, implying, machine_learning, mcda, nonlinear, shapley, synaptic_plasticity"
cs,77,2015–2020,2020–2025,2015–2020 → 2020–2025,0.553557,0.446443,"neural_network, prediction, decision, explanation, interpretability, interpretable, black_box, neuron, classification, cortical, deep, incentive, input, multilayer, scoring, taylor, unity, backpropagate, ebano, explainer, human, implying, machine_learning, mcda, nonlinear, shapley, synaptic_plasticity","decision, explanation, interpretability, interpretable, neural_network, prediction, black_box, deep, explainability, explainable, machine_learning, neuron, attribution, clinical, datum, human"
cs,78,2005–2010,2010–2015,2005–2010 → 2010–2015,0.285983,0.714017,"denoiser, distortion, heat_bath, iteration, lossy_compressor, markov_chain_monte_carlo, mcmc, reconstruction, sequence, stationary_ergodic","image, reconstruction, blind_deconvolution, block, blur, denoiser, distortion, kernel, markov_chain_monte_carlo, mcmc, sequence, abstract, bayesian, border, cascade, correlation, crf, datum, deep, discriminative, error, error_correction, heat_bath, iteration, lightfield, lossy_compressor, mrfs, preview, probabilistic, projection, restoration, slog, stationary_ergodic, synthesis, transform, unwelcome"
cs,78,2010–2015,2015–2020,2010–2015 → 2015–2020,0.245092,0.754908,"image, reconstruction, blind_deconvolution, block, blur, denoiser, distortion, kernel, markov_chain_monte_carlo, mcmc, sequence, abstract, bayesian, border, cascade, correlation, crf, datum, deep, discriminative, error, error_correction, heat_bath, iteration, lightfield, lossy_compressor, mrfs, preview, probabilistic, projection, restoration, slog, stationary_ergodic, synthesis, transform, unwelcome","deep, image, quality, restoration, datum, denoising, perceptual, network, reconstruction, training, transform, unwelcome, abstract, prediction, probabilistic, distortion, error, error_correction, loss, synthesis"
cs,78,2015–2020,2020–2025,2015–2020 → 2020–2025,0.558319,0.441681,"deep, image, quality, restoration, datum, denoising, perceptual, network, reconstruction, training, transform, unwelcome, abstract, prediction, probabilistic, distortion, error, error_correction, loss, synthesis","image, quality, reconstruction, restoration, denoising, network, diffusion, noise, deep, sampling, super_resolution, datum, training, blind, degradation, generation, loss, resolution"
cs,79,2010–2015,2015–2020,2010–2015 → 2015–2020,0.174815,0.825185,"intelligence, care, clinical, datum, discovery, drug, german, holy_grail, hospital, infocodex, meaning, merck, obesity, patient, science, sensible, text, university, unstructured","drug, ddi, text, medical, merck, adr, biomedical, discovery, infocodex, information, question, reading, tobacco, tweet, answer, commerce, datum, extraction, food, health, holy_grail, intelligence, meaning, medication, obesity, patient, product, query, rage, review, substance, timeline, transition, treatment, unstructured"
cs,79,2015–2020,2020–2025,2015–2020 → 2020–2025,0.411304,0.588696,"drug, ddi, text, medical, merck, adr, biomedical, discovery, infocodex, information, question, reading, tobacco, tweet, answer, commerce, datum, extraction, food, health, holy_grail, intelligence, meaning, medication, obesity, patient, product, query, rage, review, substance, timeline, transition, treatment, unstructured","drug, health, food, medical, knowledge, medication, patient, datum, recipe, clinical, dataset, information, llm, agent, biomedical, conversational, daily_dosage, ddi, dialogue, dietary_supplement, drug_discovery, ingredient, language, question, tweet"
cs,80,2010–2015,2015–2020,2010–2015 → 2015–2020,0.170284,0.829716,"active, agent, autonomous, curiosity, disciplinary, exploration_exploitation, grasping, intelligent, learning, tutoring","agent, doom, environment, human, judgment, policy, reinforcement_learning, reward, scene, visual, deep, game, image, localisation, navigation, physical, raw, representation, ipe, object, people"
cs,80,2015–2020,2020–2025,2015–2020 → 2020–2025,0.572525,0.427475,"agent, doom, environment, human, judgment, policy, reinforcement_learning, reward, scene, visual, deep, game, image, localisation, navigation, physical, raw, representation, ipe, object, people","agent, environment, image, navigation, policy, representation, visual, reinforcement_learning, learning, self, object, reward, robot, action, reasoning"
