doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
85242,77,Nonlinear Scattering Dynamics,0.5044435858726501,178,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85243,158,Excited State Perturbation Theory,0.6644691228866577,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85244,33,Pixel Detector Calibration,0.6152145266532898,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85246,22,Rotating Flow Dynamics,0.5765665769577026,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85249,38,Diffraction-Based Atomic Interference,0.5201023817062378,61,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85253,3,Quantum Corrections,0.555736780166626,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85254,113,Kinetic Potential Embedding,0.5478817224502563,274,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85255,54,Photon Statistics Cavities,0.5835894346237183,106,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85256,0,Quantum Field Effects,0.5772632360458374,1,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85262,92,Network Immunization Dynamics,0.6788254976272583,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85266,176,Nano-Probe Optical Imaging,0.5959155559539795,464,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85267,184,Low-Resource Glioma Segmentation,0.5251643061637878,486,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85268,118,Exchange-Tunneling Dynamics,0.5540549755096436,284,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85269,28,Beam Polarization Advances,0.5472838282585144,42,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85273,89,Photothermal Imaging Techniques,0.5468099117279053,205,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85276,41,Soliton-Based Information Transport,0.5574841499328613,69,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85279,76,Chaotic Dynamo Reversals,0.5920286178588867,177,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85280,176,Nano-Probe Optical Imaging,0.5967938899993896,464,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85283,13,Molecular Absorption Precision,0.5782358646392822,20,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85286,47,Radial Current Discharge Dynamics,0.5280014872550964,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85287,54,Photon Statistics Cavities,0.6992695331573486,106,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85289,107,Surfactant-Wetting Dynamics,0.5768460631370544,257,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85291,54,Photon Statistics Cavities,0.6418551206588745,106,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85294,119,Laser-Plasma Anharmonic Resonance,0.5406535863876343,285,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85295,100,Hyperbolic Dispersion Media,0.5838587284088135,231,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85296,6,Bell-Inequality Tests,0.5201061964035034,11,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85297,101,Laser-Plasma Acceleration,0.5741734504699707,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85300,77,Nonlinear Scattering Dynamics,0.641639232635498,178,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85301,16,RF Cavity Optimization,0.563888669013977,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85303,47,Radial Current Discharge Dynamics,0.6754240989685059,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85304,8,Electrode Dynamics,0.5433457493782043,13,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85307,170,Antineutrino Source Design,0.7014853358268738,445,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85310,126,Relativity Foundations,0.5870925188064575,311,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85311,40,High-Order Turbulence Moments,0.5364868640899658,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85319,33,Pixel Detector Calibration,0.6455382108688354,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85322,43,Graphene Defect Dynamics,0.5150090456008911,74,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85323,92,Network Immunization Dynamics,0.6354500651359558,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85328,60,Light-Matter Coupling Dynamics,0.6171994209289551,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85330,33,Pixel Detector Calibration,0.7314244508743286,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85333,9,Nonlinear Harmonic Generation,0.5696204900741577,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85334,146,Light Trapping Optimization,0.511145830154419,371,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85335,70,Photonic Molecule Design,0.6005760431289673,164,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85336,89,Photothermal Imaging Techniques,0.5256878137588501,205,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85337,17,Coherent Structure Modeling,0.5827772617340088,29,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85341,10,Quantum Tunneling Dynamics,0.5880276560783386,15,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85342,16,RF Cavity Optimization,0.5870561599731445,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85345,158,Excited State Perturbation Theory,0.5655438899993896,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85346,171,Quantum Contextuality Foundations,0.6498012542724609,452,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85347,168,Rydberg Resonance Dynamics,0.6287026405334473,434,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85353,9,Nonlinear Harmonic Generation,0.6505998373031616,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85356,74,Nonlinear Flagellar Dynamics,0.5940003395080566,170,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85359,133,Ensemble Learning Dynamics,0.5647383332252502,327,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85360,78,Tokamak Flow Barriers,0.517526388168335,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85361,12,Fermi Gas Stability,0.616147518157959,18,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85362,101,Laser-Plasma Acceleration,0.6592232584953308,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85367,180,Obstacle-Induced Fiber Dynamics,0.6454885601997375,476,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85368,158,Excited State Perturbation Theory,0.6297202110290527,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85371,108,Gaussian Basis Optimization,0.6004172563552856,258,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85374,102,Cooperative Dynamics Networks,0.653347373008728,241,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85377,92,Network Immunization Dynamics,0.5584938526153564,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85378,44,Thermal Fluorescence Dynamics,0.6200782060623169,77,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85379,148,Microfluidic Emulsion Generation,0.542177677154541,373,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85380,76,Chaotic Dynamo Reversals,0.5579331517219543,177,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85382,166,Gravitational Constant Fluctuations,0.5250579118728638,424,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85388,92,Network Immunization Dynamics,0.5295938849449158,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85389,85,Lattice Boltzmann Methods,0.5299808979034424,198,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85391,8,Electrode Dynamics,0.5118876099586487,13,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85393,99,Metallic Slit Resonance,0.5297603607177734,222,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85394,184,Low-Resource Glioma Segmentation,0.5162308216094971,486,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85395,110,Chemical Gradient Polarization,0.611941933631897,264,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85396,101,Laser-Plasma Acceleration,0.6640574932098389,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85398,29,Micromaser Dynamics,0.5486660599708557,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85404,81,Axion Solar Search,0.5874717235565186,186,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85405,93,Noise-Induced Phase Transitions,0.522407591342926,210,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85406,47,Radial Current Discharge Dynamics,0.5239078402519226,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85408,93,Noise-Induced Phase Transitions,0.6947711706161499,210,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85409,87,High-Energy Trigger Processing,0.6358235478401184,201,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85410,23,Optical Logic Gates,0.5418160557746887,37,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85413,92,Network Immunization Dynamics,0.5144374370574951,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85414,114,Obliquity Climate Dynamics,0.6112911105155945,275,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85416,7,Optical Trapping Cooling,0.6571602821350098,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85421,54,Photon Statistics Cavities,0.5864295959472656,106,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85424,13,Molecular Absorption Precision,0.5298782587051392,20,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85426,40,High-Order Turbulence Moments,0.5013344287872314,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85429,78,Tokamak Flow Barriers,0.6312394142150879,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85431,106,Urban Spatial Scaling,0.567283034324646,256,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85433,22,Rotating Flow Dynamics,0.6164891719818115,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85434,103,Rotating Surface Solitons,0.598279595375061,246,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85435,44,Thermal Fluorescence Dynamics,0.5007136464118958,77,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85436,182,Vessel Extraction Networks,0.5550020933151245,482,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85437,85,Lattice Boltzmann Methods,0.6853520274162292,198,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85440,3,Quantum Corrections,0.689224123954773,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85441,176,Nano-Probe Optical Imaging,0.9627596735954285,464,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85445,7,Optical Trapping Cooling,0.6780096292495728,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85446,43,Graphene Defect Dynamics,0.5445064306259155,74,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85448,69,Macroscopic Quantum Collapse,0.5578572154045105,159,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85449,107,Surfactant-Wetting Dynamics,0.5261791348457336,257,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85450,33,Pixel Detector Calibration,0.7252424955368042,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85451,136,Optomechanical Tuning Lasers,0.5601326823234558,342,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85452,16,RF Cavity Optimization,0.6516108512878418,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85454,122,Parallel Biological Simulation Analysis,0.6253954172134399,295,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85455,133,Ensemble Learning Dynamics,0.5816211700439453,327,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85456,176,Nano-Probe Optical Imaging,0.5299065709114075,464,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85457,89,Photothermal Imaging Techniques,0.5187560319900513,205,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85458,1,Plasma Beam Interactions,0.6066243052482605,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85462,22,Rotating Flow Dynamics,0.5360461473464966,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85464,47,Radial Current Discharge Dynamics,0.5869648456573486,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85471,79,Forbidden Transition Spectroscopy,0.5012439489364624,182,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85478,41,Soliton-Based Information Transport,0.61041659116745,69,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85480,22,Rotating Flow Dynamics,0.6625463366508484,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85481,87,High-Energy Trigger Processing,0.522140383720398,201,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85485,181,Crystal Ab Initio Design,0.5491564869880676,479,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85486,69,Macroscopic Quantum Collapse,0.5710896849632263,159,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85488,53,Turbulent Flow Tracking,0.5379422307014465,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85494,93,Noise-Induced Phase Transitions,0.6936159133911133,210,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85495,53,Turbulent Flow Tracking,0.5624085664749146,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85501,56,Accelerator Control Migration,0.5174736976623535,114,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85503,80,Bipartite Matching Dynamics,0.5643254518508911,183,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85504,43,Graphene Defect Dynamics,0.5630109310150146,74,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85505,92,Network Immunization Dynamics,0.5416817665100098,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85507,40,High-Order Turbulence Moments,0.6582209467887878,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85510,62,Relativistic Common Sense,0.5648252367973328,129,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85511,102,Cooperative Dynamics Networks,0.636588454246521,241,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85516,34,Parallel Lattice Computing,0.6065977215766907,51,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85518,29,Micromaser Dynamics,0.5007798671722412,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85520,167,Flapping Propulsion Systems,0.5581122636795044,428,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85521,68,Near-Field Optical Transmission,0.5524152517318726,153,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85524,101,Laser-Plasma Acceleration,0.7256544232368469,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85530,74,Nonlinear Flagellar Dynamics,0.5395295023918152,170,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85531,31,Criticality Dynamics,0.5448607802391052,48,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85537,6,Bell-Inequality Tests,0.5905792713165283,11,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85538,14,Lanczos Eigenvalue Methods,0.6262179613113403,21,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85539,125,Non-Dual Field Theory,0.5594657063484192,306,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85540,116,Orthogonal Transformation Optics,0.5651161670684814,282,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85545,158,Excited State Perturbation Theory,0.5174599289894104,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85547,23,Optical Logic Gates,0.5517950057983398,37,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85548,151,Signal-Processing Quantum Model,0.5744926929473877,377,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85550,86,Cosmic Thermodynamics,0.6263445615768433,199,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85551,169,Quantum-Classical Boundary,0.6944515109062195,437,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85552,148,Microfluidic Emulsion Generation,0.7272859811782837,373,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85556,135,Noise-Based Logic Systems,0.6293994188308716,338,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85559,33,Pixel Detector Calibration,0.514427900314331,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85560,141,Coherent Raman Interference Spectroscopy,0.6224046945571899,358,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85562,1,Plasma Beam Interactions,0.6930908560752869,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85563,107,Surfactant-Wetting Dynamics,0.6078722476959229,257,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85565,171,Quantum Contextuality Foundations,0.6421397924423218,452,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85566,92,Network Immunization Dynamics,0.6259710192680359,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85568,78,Tokamak Flow Barriers,0.5856152176856995,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85570,145,Edge-Mode Localization,0.6202172040939331,363,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85571,72,Coherent Medium Amplification,0.5032191276550293,166,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85573,101,Laser-Plasma Acceleration,0.5494548082351685,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85575,47,Radial Current Discharge Dynamics,0.5585156679153442,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85576,92,Network Immunization Dynamics,0.5269179940223694,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85577,9,Nonlinear Harmonic Generation,0.5367273092269897,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85579,158,Excited State Perturbation Theory,0.6952762603759766,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85580,39,Anomalous Scaling Turbulence,0.6724916696548462,66,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85584,2,Uncertainty Propagation,0.5270102620124817,5,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85587,76,Chaotic Dynamo Reversals,0.6467868685722351,177,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85588,172,Coincidence Network Dynamics,0.5248137712478638,454,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85589,87,High-Energy Trigger Processing,0.6488699913024902,201,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85591,16,RF Cavity Optimization,0.5495970249176025,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85592,33,Pixel Detector Calibration,0.6364993453025818,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85594,1,Plasma Beam Interactions,0.6397736072540283,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85595,44,Thermal Fluorescence Dynamics,0.521701455116272,77,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85596,1,Plasma Beam Interactions,0.6642210483551025,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85600,174,Ice Vapor Growth Kinetics,0.5532952547073364,458,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85601,80,Bipartite Matching Dynamics,0.6357132196426392,183,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85604,20,Deforming Reference Frame Dynamics,0.5589860081672668,32,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85606,38,Diffraction-Based Atomic Interference,0.5785202980041504,61,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85609,92,Network Immunization Dynamics,0.7112795114517212,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85610,12,Fermi Gas Stability,0.6897326707839966,18,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85611,92,Network Immunization Dynamics,0.5683228373527527,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85615,92,Network Immunization Dynamics,0.6238573789596558,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85616,93,Noise-Induced Phase Transitions,0.6292157173156738,210,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85617,168,Rydberg Resonance Dynamics,0.5799265503883362,434,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85618,22,Rotating Flow Dynamics,0.5516998171806335,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85619,99,Metallic Slit Resonance,0.5487409830093384,222,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85620,17,Coherent Structure Modeling,0.5492064356803894,29,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85621,176,Nano-Probe Optical Imaging,0.5124760866165161,464,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85623,170,Antineutrino Source Design,0.6957283616065979,445,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85624,184,Low-Resource Glioma Segmentation,0.5080944299697876,486,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85627,16,RF Cavity Optimization,0.5144845247268677,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85628,92,Network Immunization Dynamics,0.6789480447769165,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85630,25,Proton Stopping Dynamics,0.6031818389892578,39,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
85637,178,Mobility Parking Optimization,0.5522729158401489,468,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
